"Categoria","Palabra","web",
Organización territorial,Caxamalca [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#caxamalca,
Organización territorial,Caxas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caxas,
Organización territorial,Caylloycoc guanoco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caylloycoc guanoco,
Organización territorial,Chacacato [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chacacato,
Organización territorial,chacara/chacaras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chacara/chacaras,
Organización territorial,chacaras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chacaras,
Organización territorial,chácaras [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chácaras,
Organización territorial,Chaupis guaranga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaupis guaranga,
Organización territorial,Chazmal [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chazmal,
Organización territorial,Chiguata [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chiguata,
Organización territorial,Chile [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chile,
Organización territorial,Chile [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chile,
Organización territorial,Chincha [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#chincha,
Organización territorial,Chincha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chincha,
Organización territorial,Chinchacocha [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chinchacocha,
Organización territorial,Chinchay puquio [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchay puquio,
Organización territorial,Chinchaysuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaysuyo,
Organización territorial,Chongos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chongos,
Organización territorial,Chonta [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chonta,
Organización territorial,Chuchua [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuchua,
Organización territorial,Chuerqui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuerqui,
Organización territorial,Chupaca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chupaca,
Organización territorial,Chuquipuyuntu [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuquipuyuntu,
Organización territorial,Cicaya [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cicaya,
Organización territorial,Cincos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cincos,
Organización territorial,Ciscai [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ciscai,
Organización territorial,ciudad/ciudades [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#ciudad/ciudades,
Organización territorial,Cochabamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cochabamba,
Organización territorial,Cochacaya [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cochacaya,
Organización territorial,Cochangara [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cochangara,
Organización territorial,Collao [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#collao,
Organización territorial,Collao [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#collao,
Organización territorial,Collasuyo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#collasuyo,
Organización territorial,Collasuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#collasuyo,
Organización territorial,comarca [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#comarca,
Organización territorial,Cómas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cómas,
Organización territorial,Conchacalca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#conchacalca,
Organización territorial,Condesuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#condesuyo,
Organización territorial,Condisuyo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#condisuyo,
Organización territorial,Coyllac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllac,
Organización territorial,Coyllap [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllap,
Organización territorial,Cusco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cusco,
Organización territorial,Cusillo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cusillo,
Organización territorial,Cuxibamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuxibamba,
Organización territorial,Cuyosmango [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuyosmango,
Organización territorial,Cuzco [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cuzco,
Organización territorial,Cuzco [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cuzco,
Organización territorial,Cuzco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuzco,
Organización territorial,Cuzco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cuzco,
Organización territorial,guacapongo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacapongo,
Organización territorial,Guadocherí/Guadochirí [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guadocherí/guadochirí,
Organización territorial,Guahihilla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guahihilla,
Organización territorial,Guala [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guala,
Organización territorial,Guallas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guallas,
Organización territorial,Guamachuco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#guamachuco,
Organización territorial,Guamanga [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamanga,
Organización territorial,Guamanga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamanga,
Organización territorial,Guamaní [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamaní,
Organización territorial,Guanaco/Guanoco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guanaco/guanoco,
Organización territorial,Guanca Guamaní [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guanca guamaní,
Organización territorial,Guancachupa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancachupa,
Organización territorial,Guancavelica [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancavelica,
Organización territorial,Guancayo [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancayo,
Organización territorial,Guancayo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancayo,
Organización territorial,Guánuco [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guánuco,
Organización territorial,Guaripampa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guaripampa,
Organización territorial,Guarocheri [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guarocheri,
Organización territorial,Guayllasi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guayllasi,
Organización territorial,Hacari [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hacari,
Organización territorial,Hallaoca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hallaoca,
Organización territorial,Hanan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanan,
Organización territorial,Hanan Guanca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guanca,
Organización territorial,Hanan Guancas  [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guancas ,
Organización territorial,Hanansaya [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hanansaya,
Organización territorial,Hatun xauxa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hatun xauxa,
Organización territorial,Hátun Xauxa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hátun xauxa,
Organización territorial,Hequeco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hequeco,
Organización territorial,Huchucayllo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#huchucayllo,
Organización territorial,huchucayllos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#huchucayllos,
Organización territorial,Hurcumanor [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurcumanor,
Organización territorial,hurin [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurin,
Organización territorial,Hurin Guanca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guanca,
Organización territorial,Hurin Guancas / Huringuancas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guancas / huringuancas,
Organización territorial,hurinsaya [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurinsaya,
Organización territorial,Huyassi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#huyassi,
Organización territorial,Indias [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#indias,
Organización territorial,La Chimba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la chimba,
Organización territorial,La Nasca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la nasca,
Organización territorial,Lapal [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lapal,
Organización territorial,Laraos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#laraos,
Organización territorial,Lima [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#lima,
Organización territorial,Lima [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lima,
Organización territorial,Llaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaca,
Organización territorial,Llampa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llampa,
Organización territorial,Llaucamalla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaucamalla,
Organización territorial,Lleuin [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lleuin,
Organización territorial,Loa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#loa,
Organización territorial,Lunaguana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lunaguana,
Organización territorial,Lurinrucana/Lurin Lucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#lurinrucana/lurin lucana,
Organización territorial,Mala [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mala,
Organización territorial,Malcadan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#malcadan,
Organización territorial,Manchay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#manchay,
Organización territorial,Mancheca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mancheca,
Organización territorial,Maray [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#maray,
Organización territorial,marca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#marca,
Organización territorial,Mayo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mayo,
Organización territorial,Molloampato [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#molloampato,
Organización territorial,moyas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#moyas,
Organización territorial,Ocaycachiz [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ocaycachiz,
Organización territorial,Omapacha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#omapacha,
Organización territorial,Pachacama [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama,
Organización territorial,Pachacama [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#pachacama,
Organización territorial,Pachacamac/Pachacama [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pachacamac/pachacama,
Organización territorial,Pampas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pampas,
Organización territorial,Pampas  [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pampas ,
Organización territorial,Panama [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#panama,
Organización territorial,Panarai [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#panarai,
